"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1CASL0018","2015-02-05","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-06","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-07","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-08","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-09","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","   76",",,N",,,,,,
"US1CASL0018","2015-02-10","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-11","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-12","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-13","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-14","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-15","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-16","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-17","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-18","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-19","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-20","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-21","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-23","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-24","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-25","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-26","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-02-28","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-03-01","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    5",",,N",,,,,,
"US1CASL0018","2015-04-01","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-04-02","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-04-03","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-04-04","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-04-05","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-04-06","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-04-07","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-04-08","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","  178",",,N",,,,,,
"US1CASL0018","2015-04-26","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","  132",",,N",,,,,,
"US1CASL0018","2015-05-01","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-05-02","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-05-03","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-05-04","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-05-05","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-05-06","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-05-07","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-05-08","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-05-09","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-05-10","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-05-11","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-05-12","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-05-13","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-05-14","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-05-15","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","   23",",,N",,,,,,
"US1CASL0018","2015-07-01","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-02","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-03","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-04","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-05","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-06","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-07","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-08","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-09","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-10","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-11","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-12","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-13","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-14","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-15","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-16","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-17","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-18","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-19","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","  330",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-20","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-21","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-22","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-23","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-24","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-25","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-26","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-27","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-28","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-29","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-30","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-07-31","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-01","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-02","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-03","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-04","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-05","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-06","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-08","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-09","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-10","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-11","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-12","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-13","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-14","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-15","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-16","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-17","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-18","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-19","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-20","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-21","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-22","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-23","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-24","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-25","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-26","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-27","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-28","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-29","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-30","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-08-31","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-01","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-02","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-03","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-04","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-05","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-06","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-07","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-08","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-09","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-10","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-11","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-12","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-13","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-14","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-15","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","   13",",,N",,,,,,
"US1CASL0018","2015-09-16","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-17","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-18","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-19","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-20","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-21","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-22","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-23","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-24","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-25","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-26","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-27","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-09-28","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-01","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-02","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-03","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-04","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-05","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-06","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-07","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-08","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-09","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-10","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-11","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-12","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-13","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-14","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-15","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-16","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-17","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-18","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-19","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-20","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-21","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-22","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-23","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-24","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-25","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-26","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-27","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-28","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-29","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-30","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-10-31","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-11-01","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-11-02","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    8",",,N",,,,,,
"US1CASL0018","2015-11-03","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","  147",",,N",,,,,,
"US1CASL0018","2015-11-09","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","   81",",,N",,,,,,
"US1CASL0018","2015-11-10","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","   18",",,N",,,,,,
"US1CASL0018","2015-11-25","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","  114",",,N",,,,,,
"US1CASL0018","2015-12-01","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-12-02","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
"US1CASL0018","2015-12-03","35.3021430969238","-120.681327819824","98.8","SAN LUIS OBISPO 2.2 NNW, CA US","    0",",,N","    0",",,N",,,,
